billing	card_id	codex_exit	model	usd
subscription	6a9b2c16-7c369595	0	gpt-5.6-terra	0.0
subscription	6a9b31d6-1f2981ac	0	gpt-5.6-terra	0.0
subscription	6a9b34e6-c8a01f3a	0	gpt-5.6-terra	0.0
subscription	6a9b35ba-b75f4a4b	0	gpt-5.6-terra	0.0
subscription	6a9b37e5-7047b07c	0	gpt-5.6-terra	0.0
subscription	6a9b39ab-acc288d6	0	gpt-5.6-terra	0.0
subscription	6a9b3af8-d45e7d9d	0	gpt-5.6-terra	0.0
subscription	6a9b3dee-be3e6af7	0	gpt-5.6-terra	0.0
subscription	6a9b3f2d-9b5d40a9	0	gpt-5.6-terra	0.0
subscription	6a9b40a2-2eb77616	0	gpt-5.6-sol	0.0
subscription	6a9b40c2-aa1a55fe	0	gpt-5.6-terra	0.0
subscription	6a9b4224-dd98ae53	0	gpt-5.6-terra	0.0
subscription	6a9b4434-ca534a26	0	gpt-5.6-terra	0.0
subscription	6a9b4644-05c86339	0	gpt-5.6-terra	0.0
subscription	6a9b4847-7c1b58f2	0	gpt-5.6-terra	0.0
subscription	6a9b4b42-cd911958	0	gpt-5.6-terra	0.0
subscription	6a9b4cc0-de8efa31	0	gpt-5.6-terra	0.0
subscription	6a9b4d39-f68b35fb	0	gpt-5.6-terra	0.0
subscription	6a9b4e03-91858188	0	gpt-5.6-terra	0.0
subscription	6a9b4f9e-9175a6bc	0	gpt-5.6-terra	0.0
subscription	6a9b52ea-133897e4	0	gpt-5.6-terra	0.0
subscription	6a9b5a62-5059617d	0	gpt-5.6-terra	0.0
subscription	6a9b5beb-e61bb076	0	gpt-5.6-terra	0.0
