billing	card_id	codex_exit	model	usd
subscription	6a9de3a2-3a0df51a	0	gpt-5.6-terra	0.0
subscription	6a9de61f-64939b20	0	gpt-5.6-terra	0.0
subscription	6a9de74b-4676cb8a	0	gpt-5.6-terra	0.0
subscription	6a9de7dd-a2cb8188	0	gpt-5.6-terra	0.0
subscription	6a9de8f5-6964b289	0	gpt-5.6-terra	0.0
subscription	6a9deb02-ba8a5c95	0	gpt-5.6-terra	0.0
subscription	6a9debf3-4bc10cb8	0	gpt-5.6-terra	0.0
subscription	6a9decc8-bb706410	0	gpt-5.6-terra	0.0
subscription	6a9deeed-15629186	0	gpt-5.6-terra	0.0
subscription	6a9def78-6ef64503	0	gpt-5.6-terra	0.0
subscription	6a9df14f-5b90de36	0	gpt-5.6-terra	0.0
subscription	6a9df17b-fa4c4612	0	gpt-5.6-terra	0.0
subscription	6a9df4a5-0594fd96	0	gpt-5.6-terra	0.0
subscription	6a9df6a9-fadd7b59	0	gpt-5.6-terra	0.0
