billing	card_id	codex_exit	model	usd
subscription	6a87ced2-59031877	0	gpt-5.6-sol	0.0
subscription	6a87d314-161911af		gpt-5.6-sol	0.0
subscription	6a87d478-34d298ea	0	gpt-5.6-terra	0.0
subscription	6a87dbf1-75cd3294	0	gpt-5.6-sol	0.0
subscription	6a87df1f-f8ea98e4	0	gpt-5.6-sol	0.0
subscription	6a87e07e-5eb9ca5d	0	gpt-5.6-terra	0.0
subscription	6a87e160-9e886796	0	gpt-5.6-sol	0.0
subscription	6a87e1a5-997ae149	0	gpt-5.6-terra	0.0
subscription	6a87e2d2-cb5e4220	0	gpt-5.6-sol	0.0
subscription	6a87ea1c-15132cef	0	gpt-5.6-sol	0.0
subscription	6a87ebce-7ae40069	0	gpt-5.6-terra	0.0
subscription	6a87ed83-b7bce636	0	gpt-5.6-terra	0.0
subscription	6a87f075-aaa5c046	0	gpt-5.6-sol	0.0
subscription	6a87f534-f8efbaee	0	gpt-5.6-sol	0.0
subscription	6a87f7ee-a1300f96	0	gpt-5.6-sol	0.0
subscription	6a87f951-fc3ca4d1	0	gpt-5.6-sol	0.0
subscription	6a87fac5-0467c4d6	0	gpt-5.6-terra	0.0
subscription	6a87fee9-1460e308	0	gpt-5.6-sol	0.0
subscription	6a87ff70-afb6858e	0	gpt-5.6-sol	0.0
subscription	6a87ffcc-790fe61a	0	gpt-5.6-terra	0.0
subscription	6a880994-8ab6f3c2	0	gpt-5.6-terra	0.0
subscription	6a8809cd-a599fbef	0	gpt-5.6-terra	0.0
subscription	6a8809ed-05605fe7	0	gpt-5.6-terra	0.0
subscription	6a880a5d-eb245280	0	gpt-5.6-terra	0.0
subscription	6a880be0-e416f0f6	0	gpt-5.6-luna	0.0
subscription	6a880c34-23af086d	0	gpt-5.6-terra	0.0
subscription	6a880e08-ca3c3296	0	gpt-5.6-sol	0.0
subscription	6a88122b-1d4efadd	0	gpt-5.6-sol	0.0
subscription	6a882826-364d43d9	0	gpt-5.6-sol	0.0
subscription	6a882fa9-a755995c	0	gpt-5.6-sol	0.0
subscription	6a883b58-06cd81d2	0	gpt-5.6-sol	0.0
subscription	6a883f23-971dfa85	0	gpt-5.6-sol	0.0
subscription	6a8842ab-20875a3f	0	gpt-5.6-sol	0.0
subscription	6a8846d2-a35aae0b	0	gpt-5.6-terra	0.0
subscription	6a884847-b0b83370	0	gpt-5.6-luna	0.0
subscription	6a88a860-8baa8229	0	gpt-5.6-sol	0.0
subscription	6a88ad5e-67a78da8	0	gpt-5.6-sol	0.0
subscription	6a88af92-36803953	0	gpt-5.6-sol	0.0
subscription	6a88b1c3-2b6a3c9d	0	gpt-5.6-sol	0.0
subscription	6a88b310-dd21c56c	0	gpt-5.6-sol	0.0
subscription	6a88b80a-2b630173	0	gpt-5.6-sol	0.0
subscription	6a88bfc6-b7a75199	0	gpt-5.6-sol	0.0
subscription	6a88c159-fb0ac671	0	gpt-5.6-sol	0.0
subscription	6a88c572-ae8ca609	0	gpt-5.6-sol	0.0
subscription	6a88c92b-58821eb3	0	gpt-5.6-sol	0.0
subscription	6a88cc1f-1661ebf2	0	gpt-5.6-terra	0.0
subscription	6a88ce20-b2d83b90	0	gpt-5.6-luna	0.0
subscription	6a88d0f6-ea553c1e	0	gpt-5.6-terra	0.0
subscription	6a88d0f7-e94c861a	0	gpt-5.6-terra	0.0
subscription	6a88d115-29f37c55	0	gpt-5.6-terra	0.0
subscription	6a88d2d8-f42fa484	0	gpt-5.6-sol	0.0
subscription	6a88d412-caf0b50c	0	gpt-5.6-sol	0.0
subscription	6a88d43c-3fee4b35	0	gpt-5.6-terra	0.0
subscription	6a88d486-3eb0f870	0	gpt-5.6-terra	0.0
subscription	6a88d546-4ea34165	0	gpt-5.6-terra	0.0
subscription	6a88d6fc-61e0bf72	0	gpt-5.6-terra	0.0
subscription	6a88d865-793d7b3b	0	gpt-5.6-sol	0.0
subscription	6a88d928-8549519d	0	gpt-5.6-sol	0.0
subscription	6a88dadf-bbdbe014	0	gpt-5.6-terra	0.0
subscription	6a88ddcb-25b08136	0	gpt-5.6-sol	0.0
subscription	6a88e540-fcc96857	0	gpt-5.6-sol	0.0
subscription	6a88e679-f5620c72	0	gpt-5.6-sol	0.0
subscription	6a88ef15-a038ffcd	0	gpt-5.6-terra	0.0
subscription	6a88f024-af7338c2	0	gpt-5.6-terra	0.0
subscription	6a88f1e5-5894ff35	0	gpt-5.6-terra	0.0
subscription	6a88f1f0-7808275c	0	gpt-5.6-sol	0.0
subscription	6a88f869-cd9d29fd	0	gpt-5.6-sol	0.0
subscription	6a89057b-a00d36e5	0	gpt-5.6-sol	0.0
subscription	6a8917a4-07d4cd75	0	gpt-5.6-sol	0.0
subscription	6a89185c-4c0f3762	0	gpt-5.6-sol	0.0
